NO.,AZV1,AZV2,AZV3,AZV4,AZV5,ASV1,ASV2,ASV3,ASV4,ASV5,DSV1,DSV2,DSV3,DSV4,DSV5,AZS1,AZS2,AZS3,AZS4,AZS5,ASZ1,ASZ2,ASZ3,ASZ4,ASZ5,DN2S1,DN2S2,DN2S3,DN2S4,DN2S5,DN2I1,DN2I2,DN2I3,DN2I4,DN2I5,ASI1,ASI2,ASI3,ASI4,ASI5,DSI1,DSI2,DSI3,DSI4,DSI5,ASN1,ASN2,ASN3,ASN4,ASN5,DSN1,DSN2,DSN3,DSN4,DSN5,DN2N1,DN2N2,DN2N3,DN2N4,DN2N5,ANS1,ANS2,ANS3,ANS4,ANS5,ANV1,ANV2,ANV3,ANV4,ANV5,AZN1,AZN2,AZN3,AZN4,AZN5,ANZ1,ANZ2,ANZ3,ANZ4,ANZ5,ANI1,ANI2,ANI3,ANI4,ANI5,DSZ1,DSZ2,DSZ3,DSZ4,DSZ5,ANN1,ANN2,ANN3,ANN4,ANN5,DN2Z1,DN2Z2,DN2Z3,DN2Z4,DN2Z5
27,7.040996,2.155613,13.786037,127.200448,6.033425,0.315005,0.003949,2.953999,2820.342561,0.284972,0.171375,0.001665,-99,-99,0.157819,711.132688,19461.84625,141.551795,1.461954,670.362528,0.975149,0.037896,5.243616,994.247242,0.925617,5.644596,1.14619,12.726497,168.76712,5.526362,0.027771,0.000027,0.897131,32274.98071,0.027735,0.145077,0.000751,2.04189,6301.993211,0.142447,0.077365,0.000248,1.455465,13914.84909,0.068448,4.207241,0.631949,10.995915,217.310111,4.13096,2.243592,0.208503,7.837919,479.822382,1.984996,0.805359,0.022422,4.831198,1112.930369,0.804325,191.630496,1323.320173,74.143045,5.010561,187.543561,1.974609,0.151622,7.439716,433.820659,1.839217,99.194714,351.798595,53.340549,9.702936,96.860098,6.208184,1.454663,13.312539,153.436692,6.035672,0.93191,0.029967,5.19815,973.764452,0.93159,0.525558,0.015737,3.659931,2670.398823,0.40283,27.025391,25.202403,27.992893,33.578085,27.016112,0.185313,0.001339,2.294177,5140.87856,0.178592
28,5.159927,1.405409,10.26116,87.426862,4.860993,0.485122,0.013242,3.113984,981.232415,0.436557,0.273756,0.006219,-99,-99,-99,247.972252,3265.276797,71.178835,2.198102,234.721184,1.396158,0.097236,5.383428,330.422636,1.364192,3.711087,0.687306,8.775522,134.966094,3.62352,0.039204,0.000073,0.907095,11707.97532,0.03916,0.224082,0.002491,2.157966,2068.945478,0.219434,0.121449,0.000852,1.550393,4398.213934,0.106931,4.705726,1.098622,9.889043,98.521213,4.608117,2.550422,0.375888,7.104795,209.438759,2.245541,0.823282,0.032347,4.156832,557.522634,0.822358,87.330209,383.759918,42.527762,5.821435,84.936038,1.890094,0.185661,6.221767,237.083014,1.793227,53.820906,141.433942,33.506721,9.083864,53.089414,5.673188,1.545823,10.904173,82.061074,5.651306,0.909996,0.039468,4.370999,512.417533,0.909588,0.755482,0.033449,3.860668,686.442224,0.659887,19.109906,17.405473,20.030434,24.400835,19.101355,0.244464,0.00288,2.262608,1875.012104,0.243122
29,5.379885,1.534386,10.287883,84.005023,5.197045,0.686494,0.027044,3.63518,690.59702,0.634203,0.384124,0.01198,-99,-99,-99,167.355108,1521.558178,57.229036,3.157345,160.165598,1.769263,0.161812,5.923899,258.323256,1.740184,2.917574,0.439726,7.607328,167.906691,2.869717,0.042706,0.000091,0.924075,10719.33295,0.042685,0.2897,0.004313,2.398622,1580.133644,0.285636,0.156046,0.001394,1.732871,3159.8145,0.144077,5.793992,1.725385,10.726964,79.006682,5.712721,3.120914,0.557529,7.749634,157.990725,2.881546,0.854121,0.036511,4.132587,535.966648,0.853706,61.876781,199.65586,34.990997,8.045919,60.564117,2.05025,0.222837,6.351767,220.302599,1.982056,48.148528,117.836686,30.96386,9.953259,47.719239,5.471354,1.500587,10.457535,84.337884,5.464727,0.897487,0.040306,4.236298,516.305928,0.897135,0.954637,0.053335,4.274244,519.925785,0.871699,17.94975,16.122337,18.945302,25.815296,17.942699,0.260563,0.003411,2.281515,1751.834362,0.259979
30,5.96286,1.787591,11.405891,100.827278,5.259256,0.602917,0.018705,3.629782,1011.546082,0.540601,0.337671,0.008642,-99,-99,-99,238.000821,2658.876249,73.26229,2.790566,228.782978,1.702756,0.135691,6.207435,367.440617,1.650389,3.327007,0.498577,8.707893,193.185879,3.266536,0.037189,0.00006,0.924731,15988.28005,0.03717,0.257485,0.002979,2.42355,2307.194078,0.253288,0.138195,0.000971,1.743859,4689.747112,0.126142,5.922153,1.575756,11.622938,100.312786,5.825621,3.178479,0.513587,8.363255,203.902048,2.901269,0.855348,0.031842,4.434853,695.142611,0.854906,82.310033,308.035862,43.260379,7.94583,80.425594,2.042037,0.197966,6.762662,283.778575,1.929132,60.778505,164.596627,37.248987,10.00487,59.801186,6.171365,1.904971,11.772704,106.410079,5.917253,0.911216,0.036132,4.57749,662.405361,0.910821,0.893736,0.046389,4.362252,870.15967,0.761541,20.957963,19.113893,21.95287,28.800233,20.948879,0.249682,0.003128,2.367721,2598.205364,0.239349
31,5.354751,1.525255,10.259228,84.504351,5.163591,0.686494,0.027044,3.63518,690.59702,0.634203,0.384124,0.01198,-99,-99,-99,166.410214,1506.691591,57.061651,3.169576,159.221461,1.783335,0.164394,5.947138,256.587984,1.753595,2.917574,0.439726,7.607328,167.906691,2.869717,0.042706,0.000091,0.924075,10719.33295,0.042685,0.2897,0.004313,2.398622,1580.133644,0.285636,0.156046,0.001394,1.732871,3159.8145,0.144077,5.793992,1.725385,10.726964,79.006682,5.712721,3.120914,0.557529,7.749634,157.990725,2.881546,0.854121,0.036511,4.132587,535.966648,0.853706,61.876781,199.65586,34.990997,8.045919,60.564117,2.05025,0.222837,6.351767,220.302599,1.982056,47.874003,116.577185,30.873114,9.999214,47.433541,5.516912,1.528132,10.498977,83.817166,5.506091,0.897487,0.040306,4.236298,516.305928,0.897135,0.961878,0.054115,4.28866,518.335245,0.876171,17.94975,16.122337,18.945302,25.815296,17.942699,0.262697,0.003472,2.290471,1740.806565,0.261942
32,5.29235,1.562994,10.111976,85.671215,4.906912,0.699925,0.028768,3.653906,671.59992,0.633684,0.393138,0.013248,-99,-99,0.309267,160.572,1397.659924,56.080587,3.273076,153.981537,1.854212,0.178551,6.06074,249.793435,1.819265,2.878888,0.426993,7.558552,170.790366,2.834034,0.042803,0.000092,0.925133,10686.58543,0.042784,0.29389,0.00444,2.41606,1548.1027,0.289873,0.158112,0.001429,1.746484,3041.382294,0.146998,5.877801,1.775882,10.804949,77.405135,5.797458,3.162247,0.571574,7.810513,152.069115,2.939956,0.856056,0.036673,4.137322,534.329271,0.855688,60.93551,193.516731,34.721366,8.239214,59.615744,2.046307,0.225889,6.325068,219.122683,1.94937,46.878506,111.081175,30.578823,10.062343,46.629592,5.662082,1.625433,10.6243,83.44004,5.626437,0.897685,0.040333,4.23664,517.342005,0.897228,0.99905,0.059087,4.363271,512.244059,0.904328,17.953693,16.133274,18.94683,25.8671,17.944562,0.269727,0.003682,2.319254,1725.091791,0.268197
33,4.013977,1.295545,7.792452,77.872923,3.048143,0.607068,0.027126,3.102902,496.002358,0.524136,0.348007,0.013989,-99,-99,0.252078,114.24646,822.02733,43.657878,2.951668,109.908724,1.999797,0.264817,5.761582,168.195591,1.912853,2.958788,0.536042,7.056128,111.965035,2.898989,0.048586,0.000139,0.908612,6250.227407,0.048541,0.276652,0.00465,2.159672,1098.458149,0.272067,0.15104,0.001592,1.561341,2276.263249,0.135377,4.703088,1.343788,8.904556,64.615185,4.625146,2.567676,0.460129,6.437573,133.897838,2.301406,0.825954,0.040202,3.746304,367.660436,0.825197,55.024877,188.158519,30.370234,6.228862,53.496401,1.849078,0.237213,5.474466,155.605597,1.673403,31.763728,61.20416,23.128577,9.693279,31.125564,6.622819,3.073512,10.426016,54.906948,6.206955,0.891231,0.046848,3.8911,351.054844,0.890017,1.069797,0.11093,3.874979,1132.057229,0.644526,15.150922,13.539058,16.043414,20.650285,15.130288,0.355908,0.008902,2.418647,992.167189,0.334806
34,5.072049,1.507465,9.626681,83.893179,4.6079,0.711382,0.030425,3.607707,602.959532,0.657353,0.398998,0.013486,-99,-99,-99,136.563816,1041.617781,50.539028,3.309151,132.280785,1.963035,0.216634,6.062863,222.677319,1.908912,2.811755,0.429689,7.279941,157.998997,2.76729,0.044843,0.000106,0.922931,9274.881695,0.04482,0.298397,0.004806,2.373337,1391.771711,0.294502,0.16112,0.001555,1.716385,2780.041515,0.148585,5.669546,1.735032,10.345136,73.251143,5.595542,3.061282,0.561421,7.481549,146.317974,2.823106,0.852013,0.038244,4.022962,488.151668,0.851589,56.462646,175.069802,32.580074,8.003799,55.279864,2.050644,0.235073,6.189462,199.980761,1.979443,41.343068,92.145595,27.91936,10.197021,40.647745,6.048701,2.279184,10.569444,76.452037,5.75617,0.892071,0.041922,4.116492,472.324734,0.891666,1.025824,0.072334,4.261804,520.385741,0.887234,16.949356,15.133785,17.943373,24.859197,16.941663,0.300342,0.005604,2.355903,1522.105659,0.28614
35,5.547387,1.669885,10.582067,89.433372,5.087088,0.691701,0.027595,3.714276,743.224162,0.622843,0.38828,0.013184,-99,-99,0.278762,180.102263,1669.156122,60.854702,3.256639,172.488469,1.821873,0.163894,6.157711,278.235632,1.789646,2.918662,0.41771,7.799439,184.684215,2.874671,0.041001,0.00008,0.92782,12225.88819,0.040985,0.291939,0.004166,2.467915,1706.050811,0.288131,0.156576,0.001328,1.781529,3376.969272,0.145697,6.130722,1.836996,11.309408,81.240515,6.050757,3.288094,0.585612,8.163992,160.808061,3.059642,0.861016,0.03533,4.251803,582.185152,0.860682,64.820054,208.174104,36.702758,8.512746,63.46393,2.042304,0.217819,6.465637,239.568804,1.935997,52.23842,131.688308,33.064377,9.992533,51.87809,5.638773,1.538451,10.862248,92.194117,5.599662,0.902747,0.038851,4.353429,564.543198,0.902236,0.977411,0.053547,4.427611,569.692884,0.889423,18.957696,17.133211,19.949917,26.883009,18.946961,0.255794,0.003159,2.314052,1997.212902,0.254248
36,5.176779,1.46262,10.041987,83.74817,4.891361,0.595515,0.021103,3.367341,770.969803,0.53758,0.339282,0.010397,-99,-99,0.276509,187.986144,1925.678171,60.655753,2.698002,180.015516,1.613524,0.135315,5.652114,273.832006,1.580924,3.220786,0.540898,7.983707,148.14558,3.153516,0.041948,0.000088,0.915765,10417.10638,0.041914,0.2604,0.003512,2.271906,1678.164112,0.255762,0.141314,0.001189,1.636996,3492.25277,0.125943,5.208002,1.404905,10.16027,83.908206,5.115233,2.826287,0.475597,7.32087,174.612639,2.518851,0.838961,0.035248,4.095426,520.855319,0.838288,70.089291,258.747037,37.193802,6.934283,68.254797,1.967645,0.207702,6.209889,219.018785,1.885206,47.961589,116.005954,30.937972,9.407538,47.753792,5.594219,1.581207,10.564852,80.388288,5.56817,0.901618,0.040681,4.245992,492.253665,0.901227,0.875175,0.046227,4.055603,598.809052,0.761193,18.032355,16.272412,18.988653,24.612683,18.024544,0.260095,0.003422,2.27773,1703.196216,0.258747
37,5.750782,1.736846,11.000134,93.308428,5.216939,0.667207,0.024775,3.722531,834.535273,0.59183,0.375386,0.01202,-99,-99,-99,207.294187,2152.299279,66.678312,3.152526,196.915202,1.760667,0.146383,6.193949,312.421269,1.727255,3.03373,0.432002,8.136172,194.87337,2.984227,0.039187,0.00007,0.928398,13951.24576,0.03917,0.282521,0.003731,2.484243,1921.023573,0.278528,0.151508,0.001195,1.791222,3802.797664,0.140083,6.21546,1.805896,11.652135,87.319253,6.127619,3.333181,0.578597,8.401577,172.854439,3.081819,0.862103,0.033811,4.354572,634.147535,0.861742,70.899463,238.568522,39.274699,8.539012,69.325175,2.03865,0.210559,6.592928,259.744628,1.90838,57.731242,154.584041,35.54443,10.021696,57.116536,5.654794,1.474569,11.135688,99.913876,5.619583,0.907334,0.037465,4.467143,613.634992,0.906789,0.944965,0.048097,4.448334,635.689123,0.852797,19.96135,18.133259,20.952757,27.8925,19.949363,0.244079,0.002745,2.313681,2272.371272,0.242622
38,5.27421,1.578474,10.03908,87.786409,4.727992,0.687159,0.027429,3.623449,681.72681,0.622922,0.386628,0.012476,-99,-99,0.329113,159.352462,1383.724828,55.844025,3.219698,152.603972,1.894367,0.191915,6.109036,251.70208,1.840034,2.923957,0.442515,7.614228,168.327331,2.874087,0.04269,0.000091,0.923894,10712.45825,0.042668,0.28908,0.004295,2.395963,1576.713695,0.284965,0.155962,0.001395,1.730746,3136.569125,0.143241,5.781601,1.718017,10.715073,78.835685,5.699302,3.119249,0.557857,7.740133,156.828456,2.864826,0.853802,0.036487,4.13178,535.622912,0.853357,62.114769,202.020907,35.044318,8.07511,60.710536,2.045869,0.226715,6.321123,218.461043,1.945017,46.255014,110.475558,30.266964,10.223376,45.287973,6.04695,2.145651,10.851888,83.47937,5.772644,0.897707,0.040337,4.236661,517.442734,0.897224,0.992102,0.064393,4.29638,569.32311,0.854808,17.954131,16.134976,18.946925,25.872137,17.94448,0.284548,0.004752,2.354033,1750.268631,0.271641
39,5.063759,1.521584,9.753033,87.672693,4.367408,0.628981,0.0237,3.451998,710.541259,0.560806,0.355603,0.011355,-99,-99,-99,165.518431,1462.180305,57.043057,2.917396,159.847727,1.846499,0.183177,6.028844,251.891245,1.790767,3.058938,0.485122,7.785435,154.964919,3.002301,0.042353,0.00009,0.920216,10324.61347,0.042327,0.275704,0.003926,2.338668,1583.84019,0.271256,0.148974,0.001301,1.687304,3231.735146,0.135522,5.514077,1.570377,10.458839,79.19201,5.425116,2.979482,0.520446,7.545855,161.586757,2.710448,0.847053,0.035918,4.11533,516.230673,0.846541,65.841364,227.241155,36.067809,7.355384,64.24667,1.962869,0.21228,6.175089,216.276573,1.845078,45.65689,106.370868,30.117634,9.687966,44.986598,6.220182,2.260415,11.002744,79.410822,5.926552,0.901857,0.040716,4.246376,493.480114,0.901315,0.971006,0.063381,4.21035,732.656121,0.786153,18.037131,16.286541,18.990369,24.674006,18.026294,0.288695,0.004872,2.371053,1684.978578,0.275441
40,4.73422,1.312357,9.66638,92.596393,4.156493,0.376618,0.007912,2.738448,1165.378944,0.334884,0.209034,0.003585,-99,-99,-99,291.383626,4536.425494,76.9959,1.798937,272.66917,1.288292,0.095876,5.113106,363.663134,1.2118,4.362027,0.944209,9.52138,108.483166,4.272632,0.037728,0.000068,0.889778,11599.14041,0.037672,0.183068,0.00165,1.95219,2407.643244,0.179875,0.098022,0.000542,1.398087,4996.841007,0.087903,3.844428,0.727859,8.946059,114.649678,3.777385,2.058469,0.239199,6.40684,237.94481,1.845957,0.792284,0.029978,4.077475,552.340019,0.791121,107.178736,574.365759,47.157846,4.480987,104.659063,1.806336,0.176089,6.048181,232.65933,1.674306,51.722256,133.450467,32.724316,9.220526,50.15822,6.358062,2.157596,11.434914,74.135183,6.122244,0.913984,0.039826,4.380409,488.592529,0.913443,0.700824,0.04353,3.573747,879.028203,0.528587,19.193664,17.563417,20.073556,23.266311,19.182294,0.263004,0.003832,2.319163,1776.325464,0.250869
41,7.823587,2.289737,15.040337,128.772849,7.210372,0.377768,0.005356,3.306775,2729.592816,0.349913,0.203105,0.002081,-99,-99,-99,653.489828,14971.16921,139.116316,1.690939,636.759021,1.041113,0.037289,5.565752,1008.433496,1.023936,5.111346,0.902972,12.327013,209.639911,5.019629,0.027654,0.000026,0.910657,36805.87573,0.027632,0.164462,0.00093,2.212316,6300.949518,0.16182,0.087036,0.000294,1.579331,13619.04461,0.079011,4.933859,0.837191,12.117354,210.031651,4.854604,2.611072,0.264935,8.650353,453.968154,2.370341,0.829622,0.022978,4.987874,1226.862524,0.828968,173.406792,1041.262949,71.785594,6.221138,170.16992,2.095918,0.158089,7.840957,473.594876,1.998455,105.29971,374.721018,56.105687,9.944764,104.551643,5.928096,1.193622,13.307819,177.082938,5.880368,0.930136,0.028851,5.282136,1103.384896,0.929928,0.547033,0.011546,3.961862,2240.455811,0.497619,27.904082,25.966253,28.931448,36.779497,27.897836,0.175816,0.00105,2.291713,5933.525935,0.174357
42,3.667647,1.11337,7.329039,66.767205,3.045405,0.688519,0.042635,3.146628,375.355759,0.55334,0.419479,0.028593,-99,-99,0.166285,96.475137,651.507281,38.699752,3.410347,90.695081,2.071017,0.277357,5.729881,122.376942,2.03212,2.583393,0.437543,6.390511,112.213754,2.521728,0.052409,0.000172,0.915507,4817.942528,0.05236,0.320767,0.006669,2.25496,767.870298,0.314836,0.178073,0.002409,1.637252,1536.761907,0.155725,5.132279,1.707339,9.01984,47.991894,5.037383,2.849169,0.616682,6.549008,96.047619,2.491606,0.838538,0.044026,3.662027,301.121408,0.837764,44.767545,134.53503,26.511095,6.867932,43.074666,1.735016,0.230657,5.116369,137.864996,1.538068,30.524067,59.263323,22.051564,8.831848,30.261604,5.816837,2.181365,9.611372,47.534178,5.732206,0.891561,0.049846,3.775301,295.827198,0.890044,1.139577,0.098115,4.099589,326.596252,0.910076,14.264984,12.760625,15.101205,18.4892,14.240709,0.34023,0.007389,2.327235,774.164039,0.336824
43,6.403588,1.941468,12.335068,106.406219,5.743408,0.47261,0.010758,3.344886,1494.999398,0.421652,0.265247,0.005343,-99,-99,0.128328,373.829429,6157.196062,95.441431,2.205992,354.908406,1.293835,0.070181,5.653163,552.372046,1.262789,4.105535,0.70429,10.076886,182.736213,4.019216,0.033431,0.000045,0.914009,20848.8276,0.033402,0.205522,0.001747,2.256906,3429.339326,0.201938,0.111086,0.000602,1.604202,9617.204495,0.092375,5.138059,1.091646,11.28453,137.173573,5.048451,2.777151,0.376433,8.021008,384.68818,2.309384,0.835779,0.027989,4.570047,833.953104,0.835044,114.043626,545.223825,53.08453,6.671856,111.423377,2.035867,0.186105,7.014957,329.650469,1.8962,74.568712,228.065146,43.034042,9.968915,73.571085,5.77117,1.350033,11.99338,124.072068,5.737166,0.918565,0.033783,4.791512,770.653822,0.918122,0.700389,0.024729,3.992975,1878.537551,0.550894,22.964133,21.114371,23.957562,30.826153,22.953038,0.210084,0.001795,2.287385,3361.815529,0.20853
44,4.965499,1.517751,9.655745,85.248245,4.343194,0.612862,0.023846,3.369671,723.75209,0.519657,0.360127,0.013742,-99,-99,-99,184.339189,1928.429748,59.728748,2.983277,172.498348,1.677528,0.145347,5.767101,257.472099,1.647865,3.16789,0.528099,7.910922,153.137599,3.09209,0.04208,0.000089,0.917173,10352.98151,0.04204,0.265717,0.003653,2.294818,1625.735958,0.26083,0.14613,0.001301,1.641544,4097.071806,0.118524,5.31433,1.461145,10.262738,81.286798,5.216601,2.922604,0.520552,7.341206,204.85359,2.370474,0.841606,0.035481,4.101722,517.649076,0.840801,69.012011,254.067112,36.859466,7.235912,66.894905,1.950767,0.222004,6.102937,213.49877,1.768796,47.80524,118.110512,30.786849,9.953812,46.969165,5.733711,1.671931,10.687415,79.246672,5.68952,0.902462,0.040801,4.247401,496.797069,0.901579,0.912009,0.048797,4.137913,580.150432,0.772925,18.049233,16.32047,18.994955,24.839853,18.03158,0.266876,0.003612,2.30646,1651.140543,0.265137
45,5.081666,1.439294,9.907572,87.05885,4.707387,0.586085,0.020233,3.342364,778.162189,0.528924,0.338329,0.010378,-99,-99,0.314978,190.985101,2084.888562,60.72467,2.776065,177.734005,1.705233,0.171076,5.747728,270.398187,1.608018,3.268725,0.561453,8.035888,146.676631,3.18984,0.041828,0.000088,0.914413,10445.15497,0.041787,0.256762,0.003425,2.254917,1709.435371,0.251679,0.140859,0.001214,1.618025,3901.668953,0.118539,5.135233,1.369862,10.084296,85.471769,5.033587,2.817187,0.485682,7.236028,195.083448,2.370778,0.836564,0.03506,4.089377,522.257749,0.835732,71.459155,270.84439,37.52952,6.814589,69.415211,1.967208,0.208524,6.205063,217.977889,1.879363,47.56595,117.343251,30.663802,9.868207,46.358064,5.952888,2.019534,10.792843,78.237225,5.729484,0.90164,0.040685,4.246014,492.350581,0.901224,0.946813,0.078861,-99,-99,0.652883,18.032792,16.274108,18.98875,24.617529,18.024474,0.27655,0.00445,2.322528,1661.582645,0.264729
46,2.329756,0.690628,4.627457,41.922907,1.932966,0.864393,0.097116,2.8217,114.154469,0.726658,0.537359,0.062584,-99,-99,-99,26.638913,74.820278,16.198986,4.314347,25.81829,2.679653,0.727506,5.167881,37.690062,2.661644,1.845758,0.351811,4.278069,59.362919,1.814293,0.081542,0.000666,0.90282,1210.54908,0.081474,0.411642,0.017343,2.023121,235.36346,0.407015,0.236206,0.006526,1.505304,416.175212,0.217302,4.116419,1.734332,6.39767,23.536346,4.070148,2.362056,0.652601,4.760189,41.617521,2.17302,0.815424,0.066603,2.854968,121.054908,0.814744,19.336119,40.294185,13.764575,6.12524,18.548978,1.622859,0.309967,3.929633,58.243931,1.461393,11.671975,13.685273,10.797642,8.618907,11.645956,5.581834,3.299357,7.419056,20.125196,5.430008,0.837714,0.070642,2.891917,123.696799,0.83492,1.500565,0.249664,3.816489,72.734295,1.40965,8.377141,7.064249,9.145044,12.36968,8.349195,0.535917,0.029384,2.308599,197.00631,0.530105
47,6.94652,2.047002,13.52912,124.164924,5.991023,0.328125,0.004375,2.971363,2574.32482,0.301002,0.178607,0.001815,-99,-99,-99,617.733666,14876.65608,129.968313,1.473703,587.980263,1.054759,0.050142,5.327783,896.822953,0.983033,5.427057,1.09837,12.260348,163.882795,5.310793,0.028792,0.00003,0.897583,29113.69377,0.028755,0.151018,0.000844,2.046833,5677.07696,0.148219,0.080727,0.000281,1.459501,12793.99665,0.071095,4.228517,0.661703,10.830823,202.752749,4.150126,2.260363,0.220334,7.722952,456.928452,1.990664,0.806177,0.023271,4.749564,1039.774778,0.80513,177.217789,1172.186863,70.058186,5.048237,173.410617,1.977577,0.153011,7.343183,409.980839,1.869958,91.26263,307.993934,50.211837,9.543777,88.304653,6.814759,2.712185,13.360947,145.913079,6.124535,0.929372,0.030865,5.100866,910.480962,0.929116,0.529069,0.022351,-99,-99,0.357,26.022423,24.197858,26.991248,32.517177,26.015253,0.206878,0.002832,2.30796,4919.688873,0.181139
48,3.124798,0.913171,6.167955,56.013506,2.708597,0.865881,0.073451,3.219766,206.008934,0.724536,0.516538,0.04205,-99,-99,0.425591,49.65719,210.532076,25.065023,4.424009,47.023387,2.515902,0.496889,5.703652,70.862032,2.488565,2.085604,0.343775,5.188979,94.888904,2.056761,0.064582,0.000321,0.916165,2786.058006,0.06455,0.382339,0.011457,2.224181,458.270821,0.37874,0.212168,0.003877,1.635213,818.780266,0.199212,4.970405,1.936235,8.019398,35.251602,4.923625,2.75819,0.655222,5.895846,62.983097,2.589756,0.839569,0.054276,3.30328,214.312154,0.839148,28.240136,65.118327,19.011696,7.425599,27.368496,1.805403,0.293214,4.724023,95.16422,1.620523,19.591978,30.314631,15.907269,9.77301,19.339347,5.713111,2.588827,8.585936,33.908647,5.629416,0.861123,0.057292,3.344006,217.603576,0.859249,1.384232,0.163043,4.17651,129.794688,1.295066,11.194597,9.682409,12.056986,16.738737,11.17024,0.426722,0.014234,2.350611,433.179722,0.423359
